,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
10,0.6358620689655172,0.5839080459770115,0.5788505747126437,0.6285057471264368,0.5871264367816091,0.5820689655172414,0.6114942528735632,0.52,0.6050574712643678,0.7190804597701149,0.6285057471264368,0.5535632183908046,0.4859770114942529,0.48,0.607816091954023,0.48,0.6510344827586206,0.5972413793103448,0.5696551724137932,0.5885057471264368,0.5627586206896552,0.5563218390804597,0.5209195402298851,0.6188505747126437,0.4795402298850574,0.6418390804597701,0.5967816091954024,0.52,0.52,0.5544827586206896,0.5848275862068966,0.48,0.5374712643678161,0.592183908045977,0.5098850574712643,0.6262068965517241,0.5462068965517242,0.593103448275862,0.5839080459770115,0.4818390804597701,0.5503448275862068,0.48,0.5439080459770115,0.600919540229885,0.5691954022988506,0.48,0.6524137931034483,0.5457471264367816,0.5958620689655172,0.6491954022988505,0.5567816091954023,0.5305747126436782,0.6013793103448276,0.5806896551724138,0.5655172413793104
11,0.6404597701149425,0.5857471264367816,0.5604597701149425,0.631264367816092,0.584367816091954,0.6013793103448276,0.6036781609195402,0.52,0.6303448275862069,0.7089655172413794,0.6179310344827587,0.5494252873563218,0.4882758620689655,0.4822988505747126,0.5875862068965517,0.48,0.6505747126436782,0.5958620689655172,0.5544827586206896,0.5903448275862069,0.5880459770114943,0.5581609195402298,0.5158620689655172,0.6317241379310344,0.4795402298850574,0.6335632183908046,0.593103448275862,0.52,0.52,0.5540229885057472,0.5806896551724138,0.48,0.5664367816091954,0.5958620689655172,0.5089655172413793,0.6303448275862069,0.5397701149425287,0.6427586206896552,0.5871264367816091,0.5342528735632184,0.5448275862068965,0.48,0.5540229885057472,0.5756321839080459,0.6386206896551724,0.48,0.6533333333333333,0.5567816091954023,0.5857471264367816,0.6537931034482759,0.5517241379310345,0.5337931034482759,0.5935632183908046,0.5760919540229885,0.5889655172413794
12,0.6459770114942529,0.5848275862068966,0.5549425287356322,0.6179310344827587,0.5880459770114943,0.6045977011494252,0.6073563218390805,0.52,0.6422988505747127,0.6455172413793103,0.5995402298850575,0.5448275862068965,0.4942528735632184,0.4850574712643678,0.593103448275862,0.48,0.6432183908045978,0.5885057471264368,0.5866666666666667,0.6114942528735632,0.6354022988505748,0.5719540229885057,0.4947126436781609,0.6183908045977011,0.4795402298850574,0.6331034482758621,0.5816091954022988,0.52,0.52,0.5416091954022989,0.5650574712643678,0.4882758620689655,0.5613793103448276,0.5898850574712644,0.4919540229885057,0.632183908045977,0.5475862068965517,0.6473563218390804,0.5949425287356321,0.534712643678161,0.5489655172413793,0.48,0.5452873563218391,0.5668965517241379,0.6280459770114942,0.48,0.6445977011494253,0.5577011494252874,0.5949425287356321,0.6680459770114943,0.5834482758620689,0.5388505747126436,0.5972413793103448,0.5756321839080459,0.5903448275862069
13,0.6432183908045978,0.5926436781609196,0.5751724137931035,0.5678160919540229,0.6018390804597701,0.6142528735632183,0.5972413793103448,0.52,0.6606896551724138,0.664367816091954,0.6045977011494252,0.5443678160919541,0.5080459770114942,0.5094252873563219,0.5917241379310345,0.48,0.6436781609195402,0.5866666666666667,0.5889655172413794,0.6128735632183908,0.6367816091954023,0.5655172413793104,0.5080459770114942,0.632183908045977,0.4795402298850574,0.5710344827586207,0.5659770114942528,0.5245977011494253,0.52,0.5834482758620689,0.5825287356321839,0.4905747126436781,0.5609195402298851,0.6501149425287356,0.495632183908046,0.6363218390804598,0.5494252873563218,0.639080459770115,0.5963218390804598,0.6,0.5448275862068965,0.48,0.5462068965517242,0.5595402298850575,0.6358620689655172,0.4901149425287356,0.6616091954022989,0.5480459770114943,0.616551724137931,0.6763218390804597,0.5678160919540229,0.5365517241379311,0.6082758620689656,0.5719540229885057,0.5949425287356321
14,0.6514942528735632,0.584367816091954,0.5668965517241379,0.568735632183908,0.5797701149425287,0.6280459770114942,0.6,0.52,0.6666666666666666,0.6657471264367816,0.6013793103448276,0.5466666666666666,0.5218390804597701,0.5117241379310344,0.6041379310344828,0.48,0.5627586206896552,0.5866666666666667,0.5898850574712644,0.64,0.6275862068965518,0.5558620689655173,0.5103448275862069,0.6294252873563219,0.4795402298850574,0.5871264367816091,0.5701149425287356,0.5310344827586206,0.5195402298850574,0.5995402298850575,0.593103448275862,0.4896551724137931,0.5668965517241379,0.6579310344827586,0.4827586206896552,0.6340229885057471,0.5544827586206896,0.6804597701149425,0.6045977011494252,0.6,0.5558620689655173,0.48,0.5691954022988506,0.5462068965517242,0.6317241379310344,0.4896551724137931,0.6666666666666666,0.5549425287356322,0.6027586206896551,0.6804597701149425,0.5549425287356322,0.5402298850574713,0.615632183908046,0.5241379310344828,0.584367816091954
15,0.6358620689655172,0.5797701149425287,0.5737931034482758,0.5641379310344827,0.5747126436781609,0.6340229885057471,0.6045977011494252,0.52,0.6629885057471264,0.5848275862068966,0.5995402298850575,0.5462068965517242,0.5218390804597701,0.5604597701149425,0.6239080459770115,0.5577011494252874,0.5172413793103449,0.5857471264367816,0.6013793103448276,0.6510344827586206,0.631264367816092,0.5535632183908046,0.5025287356321839,0.6285057471264368,0.4795402298850574,0.6381609195402299,0.5402298850574713,0.5301149425287356,0.487816091954023,0.6073563218390805,0.6018390804597701,0.5020689655172413,0.5719540229885057,0.6560919540229885,0.4836781609195402,0.632183908045977,0.5604597701149425,0.6850574712643678,0.608735632183908,0.6308045977011494,0.5724137931034483,0.48,0.5696551724137932,0.5365517241379311,0.6395402298850574,0.4891954022988505,0.6836781609195403,0.5622988505747126,0.5770114942528736,0.6726436781609195,0.5544827586206896,0.5319540229885057,0.6262068965517241,0.4919540229885057,0.5770114942528736
16,0.64,0.5696551724137932,0.5701149425287356,0.5567816091954023,0.5622988505747126,0.6551724137931034,0.5710344827586207,0.5209195402298851,0.6570114942528735,0.5365517241379311,0.6045977011494252,0.5319540229885057,0.5241379310344828,0.6119540229885058,0.6252873563218391,0.6404597701149425,0.5857471264367816,0.5917241379310345,0.5935632183908046,0.6464367816091954,0.6262068965517241,0.5406896551724137,0.4933333333333333,0.6335632183908046,0.48,0.6340229885057471,0.5627586206896552,0.5471264367816092,0.488735632183908,0.6082758620689656,0.5981609195402299,0.5016091954022989,0.5967816091954024,0.6331034482758621,0.4841379310344827,0.623448275862069,0.5825287356321839,0.6864367816091954,0.5995402298850575,0.6193103448275862,0.568735632183908,0.48,0.5710344827586207,0.5360919540229885,0.6091954022988506,0.4896551724137931,0.7002298850574713,0.5728735632183908,0.56,0.6758620689655173,0.5903448275862069,0.5360919540229885,0.6459770114942529,0.4813793103448275,0.5829885057471265
17,0.615632183908046,0.5972413793103448,0.5733333333333334,0.5572413793103448,0.56,0.6445977011494253,0.5411494252873563,0.5912643678160919,0.6606896551724138,0.5305747126436782,0.608735632183908,0.5296551724137931,0.5448275862068965,0.6574712643678161,0.6629885057471264,0.6671264367816092,0.593103448275862,0.5788505747126437,0.5958620689655172,0.662528735632184,0.6239080459770115,0.5462068965517242,0.4933333333333333,0.6335632183908046,0.4754022988505747,0.607816091954023,0.6354022988505748,0.5475862068965517,0.495632183908046,0.6128735632183908,0.5632183908045977,0.5016091954022989,0.6096551724137931,0.6308045977011494,0.4855172413793103,0.6257471264367817,0.5949425287356321,0.654712643678161,0.5972413793103448,0.608735632183908,0.5728735632183908,0.6344827586206897,0.577471264367816,0.5857471264367816,0.6147126436781609,0.5062068965517241,0.7094252873563218,0.5816091954022988,0.5636781609195403,0.6574712643678161,0.5958620689655172,0.5783908045977012,0.68,0.4960919540229885,0.5875862068965517
18,0.6059770114942529,0.608735632183908,0.5728735632183908,0.5480459770114943,0.5452873563218391,0.6639080459770115,0.5333333333333333,0.600919540229885,0.6358620689655172,0.6335632183908046,0.5963218390804598,0.5305747126436782,0.5305747126436782,0.6588505747126436,0.6616091954022989,0.6841379310344827,0.6032183908045977,0.5857471264367816,0.5954022988505747,0.6648275862068965,0.6137931034482759,0.5645977011494253,0.4960919540229885,0.5940229885057471,0.5108045977011494,0.5590804597701149,0.6349425287356322,0.5471264367816092,0.4988505747126436,0.6340229885057471,0.5475862068965517,0.5011494252873563,0.6252873563218391,0.6377011494252873,0.4901149425287356,0.6229885057471264,0.5710344827586207,0.6510344827586206,0.6096551724137931,0.6225287356321839,0.5770114942528736,0.64,0.5747126436781609,0.5820689655172414,0.639080459770115,0.5117241379310344,0.6983908045977012,0.5719540229885057,0.5751724137931035,0.6275862068965518,0.5733333333333334,0.5783908045977012,0.6855172413793104,0.6252873563218391,0.5940229885057471
19,0.5613793103448276,0.615632183908046,0.5705747126436782,0.5475862068965517,0.52,0.6606896551724138,0.5531034482758621,0.6041379310344828,0.6271264367816092,0.6836781609195403,0.5908045977011495,0.5360919540229885,0.5963218390804598,0.6574712643678161,0.6685057471264367,0.6749425287356322,0.6018390804597701,0.5940229885057471,0.6188505747126437,0.6657471264367816,0.6114942528735632,0.5714942528735633,0.4928735632183908,0.5829885057471265,0.519080459770115,0.5232183908045978,0.64,0.5485057471264367,0.5117241379310344,0.6335632183908046,0.5710344827586207,0.5135632183908045,0.6280459770114942,0.6409195402298851,0.5094252873563219,0.6170114942528736,0.5806896551724138,0.647816091954023,0.6349425287356322,0.6206896551724138,0.5885057471264368,0.6427586206896552,0.5737931034482758,0.6262068965517241,0.647816091954023,0.5314942528735632,0.7029885057471265,0.5770114942528736,0.600919540229885,0.672183908045977,0.5728735632183908,0.5811494252873564,0.6937931034482758,0.6459770114942529,0.593103448275862
20,0.5365517241379311,0.6229885057471264,0.6036781609195402,0.5489655172413793,0.5783908045977012,0.662528735632184,0.615632183908046,0.6105747126436781,0.6206896551724138,0.6974712643678161,0.5503448275862068,0.5324137931034483,0.5990804597701149,0.6597701149425287,0.6639080459770115,0.6795402298850575,0.5857471264367816,0.5944827586206897,0.6344827586206897,0.6919540229885057,0.6004597701149426,0.5742528735632184,0.5002298850574712,0.5751724137931035,0.5218390804597701,0.5365517241379311,0.6248275862068966,0.5475862068965517,0.519080459770115,0.6248275862068966,0.5760919540229885,0.5245977011494253,0.6128735632183908,0.6174712643678161,0.511264367816092,0.5595402298850575,0.5981609195402299,0.6519540229885058,0.6289655172413793,0.6202298850574712,0.5866666666666667,0.6533333333333333,0.5668965517241379,0.6303448275862069,0.6579310344827586,0.5701149425287356,0.7048275862068966,0.5751724137931035,0.6211494252873563,0.6620689655172414,0.6179310344827587,0.5898850574712644,0.696551724137931,0.6418390804597701,0.5779310344827586
21,0.5908045977011495,0.639080459770115,0.6096551724137931,0.5618390804597702,0.5567816091954023,0.6551724137931034,0.6404597701149425,0.6105747126436781,0.6252873563218391,0.7370114942528736,0.4910344827586207,0.5365517241379311,0.6027586206896551,0.6597701149425287,0.6639080459770115,0.6836781609195403,0.5737931034482758,0.5908045977011495,0.6386206896551724,0.6836781609195403,0.5793103448275863,0.5760919540229885,0.4979310344827586,0.6252873563218391,0.5310344827586206,0.6501149425287356,0.5760919540229885,0.551264367816092,0.5328735632183909,0.6202298850574712,0.5802298850574713,0.5462068965517242,0.5866666666666667,0.6045977011494252,0.5236781609195402,0.511264367816092,0.5737931034482758,0.6579310344827586,0.6133333333333333,0.6455172413793103,0.5825287356321839,0.6597701149425287,0.5604597701149425,0.6110344827586207,0.6537931034482759,0.5820689655172414,0.7075862068965517,0.5788505747126437,0.6326436781609195,0.6588505747126436,0.6225287356321839,0.5990804597701149,0.6928735632183908,0.64,0.5816091954022988
22,0.6349425287356322,0.6524137931034483,0.5885057471264368,0.5701149425287356,0.5209195402298851,0.654712643678161,0.6432183908045978,0.6114942528735632,0.6308045977011494,0.743448275862069,0.6036781609195402,0.5618390804597702,0.5986206896551725,0.662528735632184,0.6832183908045977,0.6947126436781609,0.5544827586206896,0.5742528735632184,0.6455172413793103,0.6648275862068965,0.5724137931034483,0.5825287356321839,0.496551724137931,0.6308045977011494,0.5365517241379311,0.6565517241379311,0.6979310344827586,0.5457471264367816,0.5328735632183909,0.6013793103448276,0.5862068965517241,0.5503448275862068,0.542528735632184,0.5245977011494253,0.5319540229885057,0.6786206896551724,0.5871264367816091,0.6459770114942529,0.5995402298850575,0.6450574712643679,0.5783908045977012,0.6583908045977012,0.5636781609195403,0.631264367816092,0.654712643678161,0.5898850574712644,0.7057471264367816,0.5742528735632184,0.6381609195402299,0.623448275862069,0.6133333333333333,0.6032183908045977,0.6997701149425287,0.646896551724138,0.576551724137931
23,0.6409195402298851,0.6450574712643679,0.5829885057471265,0.5742528735632184,0.600919540229885,0.6487356321839081,0.6289655172413793,0.6142528735632183,0.5829885057471265,0.743448275862069,0.607816091954023,0.5572413793103448,0.6082758620689656,0.6648275862068965,0.6827586206896552,0.6758620689655173,0.6491954022988505,0.5696551724137932,0.6464367816091954,0.5875862068965517,0.5705747126436782,0.5319540229885057,0.52,0.6308045977011494,0.5452873563218391,0.6629885057471264,0.6983908045977012,0.5420689655172414,0.5360919540229885,0.5793103448275863,0.5908045977011495,0.5590804597701149,0.5517241379310345,0.5195402298850574,0.5379310344827586,0.6873563218390805,0.6524137931034483,0.6381609195402299,0.5508045977011494,0.6731034482758621,0.5963218390804598,0.6616091954022989,0.6027586206896551,0.6501149425287356,0.6551724137931034,0.607816091954023,0.7098850574712644,0.5581609195402298,0.6629885057471264,0.5829885057471265,0.6096551724137931,0.6119540229885058,0.5885057471264368,0.6459770114942529,0.6441379310344828
24,0.639080459770115,0.6445977011494253,0.6082758620689656,0.5816091954022988,0.5733333333333334,0.6239080459770115,0.6142528735632183,0.6110344827586207,0.5002298850574712,0.7448275862068966,0.608735632183908,0.5379310344827586,0.5954022988505747,0.6680459770114943,0.6708045977011494,0.6818390804597702,0.6519540229885058,0.5632183908045977,0.647816091954023,0.6997701149425287,0.5733333333333334,0.527816091954023,0.526896551724138,0.6579310344827586,0.5517241379310345,0.6629885057471264,0.6956321839080459,0.5439080459770115,0.5558620689655173,0.5756321839080459,0.6091954022988506,0.5563218390804597,0.6708045977011494,0.6924137931034483,0.551264367816092,0.6919540229885057,0.6514942528735632,0.6326436781609195,0.5411494252873563,0.7011494252873564,0.5903448275862069,0.664367816091954,0.6151724137931035,0.6510344827586206,0.6211494252873563,0.6183908045977011,0.7149425287356321,0.5360919540229885,0.6708045977011494,0.535632183908046,0.6096551724137931,0.6160919540229886,0.488735632183908,0.5880459770114943,0.6418390804597701
25,0.6464367816091954,0.6436781609195402,0.631264367816092,0.5820689655172414,0.5429885057471264,0.6137931034482759,0.5416091954022989,0.6059770114942529,0.6064367816091955,0.7448275862068966,0.6147126436781609,0.5802298850574713,0.5912643678160919,0.6597701149425287,0.6781609195402298,0.6740229885057472,0.6560919540229885,0.5324137931034483,0.6441379310344828,0.705287356321839,0.585287356321839,0.5586206896551724,0.5337931034482759,0.6937931034482758,0.5558620689655173,0.6482758620689655,0.6942528735632184,0.5485057471264367,0.5664367816091954,0.6583908045977012,0.6179310344827587,0.5581609195402298,0.6887356321839081,0.6708045977011494,0.5554022988505747,0.6896551724137931,0.6404597701149425,0.6225287356321839,0.5889655172413794,0.705287356321839,0.5802298850574713,0.6616091954022989,0.6151724137931035,0.6524137931034483,0.5604597701149425,0.6252873563218391,0.7190804597701149,0.527816091954023,0.6717241379310345,0.5204597701149425,0.5908045977011495,0.6188505747126437,0.7112643678160919,0.5590804597701149,0.6464367816091954
26,0.6473563218390804,0.646896551724138,0.6326436781609195,0.5816091954022988,0.5351724137931034,0.6202298850574712,0.5379310344827586,0.6170114942528736,0.6174712643678161,0.7429885057471264,0.6183908045977011,0.5894252873563218,0.5429885057471264,0.6666666666666666,0.6841379310344827,0.6731034482758621,0.6648275862068965,0.5402298850574713,0.6280459770114942,0.7071264367816092,0.5958620689655172,0.5691954022988506,0.5420689655172414,0.6822988505747126,0.5609195402298851,0.6455172413793103,0.6914942528735633,0.5517241379310345,0.5963218390804598,0.655632183908046,0.6298850574712643,0.5655172413793104,0.6919540229885057,0.6193103448275862,0.5701149425287356,0.6919540229885057,0.639080459770115,0.6082758620689656,0.6606896551724138,0.7080459770114943,0.5793103448275863,0.6197701149425288,0.6114942528735632,0.6482758620689655,0.6887356321839081,0.6229885057471264,0.72,0.5457471264367816,0.6740229885057472,0.6262068965517241,0.5848275862068966,0.6248275862068966,0.7062068965517241,0.6179310344827587,0.6491954022988505
27,0.6629885057471264,0.6445977011494253,0.6358620689655172,0.5806896551724138,0.5834482758620689,0.6354022988505748,0.5793103448275863,0.6239080459770115,0.6675862068965517,0.7383908045977011,0.6271264367816092,0.607816091954023,0.5181609195402299,0.6639080459770115,0.6873563218390805,0.6680459770114943,0.6551724137931034,0.6055172413793104,0.6211494252873563,0.6974712643678161,0.5917241379310345,0.5590804597701149,0.5489655172413793,0.5595402298850575,0.5590804597701149,0.6445977011494253,0.7011494252873564,0.5586206896551724,0.5926436781609196,0.6565517241379311,0.646896551724138,0.5710344827586207,0.6928735632183908,0.608735632183908,0.5701149425287356,0.6914942528735633,0.639080459770115,0.5682758620689655,0.6841379310344827,0.7098850574712644,0.5871264367816091,0.5691954022988506,0.5963218390804598,0.6450574712643679,0.7029885057471265,0.6055172413793104,0.720919540229885,0.5714942528735633,0.6675862068965517,0.6501149425287356,0.6073563218390805,0.6294252873563219,0.6777011494252874,0.6280459770114942,0.6519540229885058
28,0.6648275862068965,0.6317241379310344,0.6377011494252873,0.5889655172413794,0.6068965517241379,0.6648275862068965,0.6340229885057471,0.6266666666666667,0.6813793103448276,0.7328735632183908,0.6262068965517241,0.5972413793103448,0.5416091954022989,0.6639080459770115,0.6924137931034483,0.6616091954022989,0.662528735632184,0.6344827586206897,0.6344827586206897,0.6979310344827586,0.5770114942528736,0.5627586206896552,0.5549425287356322,0.4804597701149425,0.5604597701149425,0.6418390804597701,0.7020689655172414,0.5664367816091954,0.5944827586206897,0.6551724137931034,0.6560919540229885,0.5719540229885057,0.6749425287356322,0.6473563218390804,0.5668965517241379,0.7108045977011495,0.6436781609195402,0.5227586206896552,0.6859770114942528,0.7204597701149426,0.6022988505747127,0.5448275862068965,0.5622988505747126,0.647816091954023,0.7089655172413794,0.5862068965517241,0.7241379310344828,0.5866666666666667,0.6726436781609195,0.6620689655172414,0.6160919540229886,0.6303448275862069,0.6818390804597702,0.6689655172413793,0.6358620689655172
