,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.5696551724137932,0.4845977011494253,0.5563218390804597,0.5177011494252873,0.5057471264367817,0.5590804597701149,0.4781609195402299,0.5531034482758621,0.48,0.5029885057471264,0.5213793103448275,0.495632183908046,0.488735632183908,0.6372413793103449,0.5452873563218391,0.504367816091954,0.5420689655172414,0.6170114942528736,0.5636781609195403,0.5186206896551724,0.503448275862069,0.4974712643678161,0.6105747126436781,0.5466666666666666,0.4914942528735632,0.5825287356321839,0.5563218390804597,0.5563218390804597,0.5052873563218391,0.4979310344827586,0.5737931034482758,0.6133333333333333,0.5259770114942529,0.5066666666666667,0.5273563218390804,0.5609195402298851,0.5006896551724138,0.5227586206896552,0.5236781609195402,0.5158620689655172,0.6142528735632183,0.5011494252873563,0.4832183908045977,0.5222988505747126,0.4804597701149425,0.519080459770115,0.5025287356321839,0.4767816091954023,0.480919540229885,0.5705747126436782
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.5443678160919541,0.4804597701149425,0.5848275862068966,0.5098850574712643,0.6147126436781609,0.543448275862069,0.5098850574712643,0.5595402298850575,0.48,0.5908045977011495,0.48,0.5255172413793103,0.5273563218390804,0.4841379310344827,0.568735632183908,0.5075862068965518,0.5291954022988505,0.6303448275862069,0.5742528735632184,0.4868965517241379,0.4795402298850574,0.5540229885057472,0.5172413793103449,0.48,0.6004597701149426,0.5273563218390804,0.487816091954023,0.6036781609195402,0.5039080459770114,0.6289655172413793,0.6188505747126437,0.5949425287356321,0.512183908045977,0.488735632183908,0.5181609195402299,0.6777011494252874,0.5163218390804598,0.4882758620689655,0.6606896551724138,0.5158620689655172,0.5760919540229885,0.5829885057471265,0.5209195402298851,0.5563218390804597,0.52,0.6142528735632183,0.48,0.5236781609195402,0.5222988505747126,0.654712643678161
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
